DateKey,FullDate,DayOf_Week,DayOf_Month,_Month,_MonthName,_Year,_Quarter,IsWeekend,RowCycleId,InsertDate
20221108,2022-11-08,3,8,11,November,2022,4,0,1,2025-08-27 16:36:00
20221109,2022-11-09,4,9,11,November,2022,4,0,1,2025-08-27 16:36:00
20221110,2022-11-10,5,10,11,November,2022,4,0,1,2025-08-27 16:36:00
20221111,2022-11-11,6,11,11,November,2022,4,0,1,2025-08-27 16:36:00
20221112,2022-11-12,7,12,11,November,2022,4,1,1,2025-08-27 16:36:00
20221113,2022-11-13,1,13,11,November,2022,4,1,1,2025-08-27 16:36:00
20221114,2022-11-14,2,14,11,November,2022,4,0,1,2025-08-27 16:36:00
20221115,2022-11-15,3,15,11,November,2022,4,0,1,2025-08-27 16:36:00
20221116,2022-11-16,4,16,11,November,2022,4,0,1,2025-08-27 16:36:00
20221117,2022-11-17,5,17,11,November,2022,4,0,1,2025-08-27 16:36:00
20221118,2022-11-18,6,18,11,November,2022,4,0,1,2025-08-27 16:36:00
20221119,2022-11-19,7,19,11,November,2022,4,1,1,2025-08-27 16:36:00
20221120,2022-11-20,1,20,11,November,2022,4,1,1,2025-08-27 16:36:00
20221121,2022-11-21,2,21,11,November,2022,4,0,1,2025-08-27 16:36:00
20221122,2022-11-22,3,22,11,November,2022,4,0,1,2025-08-27 16:36:00
20221123,2022-11-23,4,23,11,November,2022,4,0,1,2025-08-27 16:36:00
20221124,2022-11-24,5,24,11,November,2022,4,0,1,2025-08-27 16:36:00
20221125,2022-11-25,6,25,11,November,2022,4,0,1,2025-08-27 16:36:00
20221126,2022-11-26,7,26,11,November,2022,4,1,1,2025-08-27 16:36:00
20221127,2022-11-27,1,27,11,November,2022,4,1,1,2025-08-27 16:36:00
20221128,2022-11-28,2,28,11,November,2022,4,0,1,2025-08-27 16:36:00
20221129,2022-11-29,3,29,11,November,2022,4,0,1,2025-08-27 16:36:00
20221130,2022-11-30,4,30,11,November,2022,4,0,1,2025-08-27 16:36:00
20221201,2022-12-01,5,1,12,December,2022,4,0,1,2025-08-27 16:36:00
20221202,2022-12-02,6,2,12,December,2022,4,0,1,2025-08-27 16:36:00
20221203,2022-12-03,7,3,12,December,2022,4,1,1,2025-08-27 16:36:00
20221204,2022-12-04,1,4,12,December,2022,4,1,1,2025-08-27 16:36:00
20221205,2022-12-05,2,5,12,December,2022,4,0,1,2025-08-27 16:36:00
20221206,2022-12-06,3,6,12,December,2022,4,0,1,2025-08-27 16:36:00
20221207,2022-12-07,4,7,12,December,2022,4,0,1,2025-08-27 16:36:00
20221208,2022-12-08,5,8,12,December,2022,4,0,1,2025-08-27 16:36:00
20221209,2022-12-09,6,9,12,December,2022,4,0,1,2025-08-27 16:36:00
20221210,2022-12-10,7,10,12,December,2022,4,1,1,2025-08-27 16:36:00
20221211,2022-12-11,1,11,12,December,2022,4,1,1,2025-08-27 16:36:00
20221212,2022-12-12,2,12,12,December,2022,4,0,1,2025-08-27 16:36:00
20221213,2022-12-13,3,13,12,December,2022,4,0,1,2025-08-27 16:36:00
20221214,2022-12-14,4,14,12,December,2022,4,0,1,2025-08-27 16:36:00
20221215,2022-12-15,5,15,12,December,2022,4,0,1,2025-08-27 16:36:00
20221216,2022-12-16,6,16,12,December,2022,4,0,1,2025-08-27 16:36:00
20221217,2022-12-17,7,17,12,December,2022,4,1,1,2025-08-27 16:36:00
20221218,2022-12-18,1,18,12,December,2022,4,1,1,2025-08-27 16:36:00
20221219,2022-12-19,2,19,12,December,2022,4,0,1,2025-08-27 16:36:00
20221220,2022-12-20,3,20,12,December,2022,4,0,1,2025-08-27 16:36:00
20221221,2022-12-21,4,21,12,December,2022,4,0,1,2025-08-27 16:36:00
20221222,2022-12-22,5,22,12,December,2022,4,0,1,2025-08-27 16:36:00
20221223,2022-12-23,6,23,12,December,2022,4,0,1,2025-08-27 16:36:00
20221224,2022-12-24,7,24,12,December,2022,4,1,1,2025-08-27 16:36:00
20221225,2022-12-25,1,25,12,December,2022,4,1,1,2025-08-27 16:36:00
20221226,2022-12-26,2,26,12,December,2022,4,0,1,2025-08-27 16:36:00
20221227,2022-12-27,3,27,12,December,2022,4,0,1,2025-08-27 16:36:00
20221228,2022-12-28,4,28,12,December,2022,4,0,1,2025-08-27 16:36:00
20221229,2022-12-29,5,29,12,December,2022,4,0,1,2025-08-27 16:36:00
20221230,2022-12-30,6,30,12,December,2022,4,0,1,2025-08-27 16:36:00
20221231,2022-12-31,7,31,12,December,2022,4,1,1,2025-08-27 16:36:00
20230101,2023-01-01,1,1,1,January,2023,1,1,1,2025-08-27 16:36:00
20230102,2023-01-02,2,2,1,January,2023,1,0,1,2025-08-27 16:36:00
20230103,2023-01-03,3,3,1,January,2023,1,0,1,2025-08-27 16:36:00
20230104,2023-01-04,4,4,1,January,2023,1,0,1,2025-08-27 16:36:00
20230105,2023-01-05,5,5,1,January,2023,1,0,1,2025-08-27 16:36:00
20230106,2023-01-06,6,6,1,January,2023,1,0,1,2025-08-27 16:36:00
20230107,2023-01-07,7,7,1,January,2023,1,1,1,2025-08-27 16:36:00
20230108,2023-01-08,1,8,1,January,2023,1,1,1,2025-08-27 16:36:00
20230109,2023-01-09,2,9,1,January,2023,1,0,1,2025-08-27 16:36:00
20230110,2023-01-10,3,10,1,January,2023,1,0,1,2025-08-27 16:36:00
20230111,2023-01-11,4,11,1,January,2023,1,0,1,2025-08-27 16:36:00
20230112,2023-01-12,5,12,1,January,2023,1,0,1,2025-08-27 16:36:00
20230113,2023-01-13,6,13,1,January,2023,1,0,1,2025-08-27 16:36:00
20230114,2023-01-14,7,14,1,January,2023,1,1,1,2025-08-27 16:36:00
20230115,2023-01-15,1,15,1,January,2023,1,1,1,2025-08-27 16:36:00
20230116,2023-01-16,2,16,1,January,2023,1,0,1,2025-08-27 16:36:00
20230117,2023-01-17,3,17,1,January,2023,1,0,1,2025-08-27 16:36:00
20230118,2023-01-18,4,18,1,January,2023,1,0,1,2025-08-27 16:36:00
20230119,2023-01-19,5,19,1,January,2023,1,0,1,2025-08-27 16:36:00
20230120,2023-01-20,6,20,1,January,2023,1,0,1,2025-08-27 16:36:00
20230121,2023-01-21,7,21,1,January,2023,1,1,1,2025-08-27 16:36:00
20230122,2023-01-22,1,22,1,January,2023,1,1,1,2025-08-27 16:36:00
20230123,2023-01-23,2,23,1,January,2023,1,0,1,2025-08-27 16:36:00
20230124,2023-01-24,3,24,1,January,2023,1,0,1,2025-08-27 16:36:00
20230125,2023-01-25,4,25,1,January,2023,1,0,1,2025-08-27 16:36:00
20230126,2023-01-26,5,26,1,January,2023,1,0,1,2025-08-27 16:36:00
20230127,2023-01-27,6,27,1,January,2023,1,0,1,2025-08-27 16:36:00
20230128,2023-01-28,7,28,1,January,2023,1,1,1,2025-08-27 16:36:00
20230129,2023-01-29,1,29,1,January,2023,1,1,1,2025-08-27 16:36:00
20230130,2023-01-30,2,30,1,January,2023,1,0,1,2025-08-27 16:36:00
20230131,2023-01-31,3,31,1,January,2023,1,0,1,2025-08-27 16:36:00
20230201,2023-02-01,4,1,2,February,2023,1,0,1,2025-08-27 16:36:00
20230202,2023-02-02,5,2,2,February,2023,1,0,1,2025-08-27 16:36:00
20230203,2023-02-03,6,3,2,February,2023,1,0,1,2025-08-27 16:36:00
20230204,2023-02-04,7,4,2,February,2023,1,1,1,2025-08-27 16:36:00
20230205,2023-02-05,1,5,2,February,2023,1,1,1,2025-08-27 16:36:00
20230206,2023-02-06,2,6,2,February,2023,1,0,1,2025-08-27 16:36:00
20230207,2023-02-07,3,7,2,February,2023,1,0,1,2025-08-27 16:36:00
20230208,2023-02-08,4,8,2,February,2023,1,0,1,2025-08-27 16:36:00
20230209,2023-02-09,5,9,2,February,2023,1,0,1,2025-08-27 16:36:00
20230210,2023-02-10,6,10,2,February,2023,1,0,1,2025-08-27 16:36:00
20230211,2023-02-11,7,11,2,February,2023,1,1,1,2025-08-27 16:36:00
20230212,2023-02-12,1,12,2,February,2023,1,1,1,2025-08-27 16:36:00
20230213,2023-02-13,2,13,2,February,2023,1,0,1,2025-08-27 16:36:00
20230214,2023-02-14,3,14,2,February,2023,1,0,1,2025-08-27 16:36:00
20230215,2023-02-15,4,15,2,February,2023,1,0,1,2025-08-27 16:36:00
20230216,2023-02-16,5,16,2,February,2023,1,0,1,2025-08-27 16:36:00
20230217,2023-02-17,6,17,2,February,2023,1,0,1,2025-08-27 16:36:00
20230218,2023-02-18,7,18,2,February,2023,1,1,1,2025-08-27 16:36:00
20230219,2023-02-19,1,19,2,February,2023,1,1,1,2025-08-27 16:36:00
20230220,2023-02-20,2,20,2,February,2023,1,0,1,2025-08-27 16:36:00
20230221,2023-02-21,3,21,2,February,2023,1,0,1,2025-08-27 16:36:00
20230222,2023-02-22,4,22,2,February,2023,1,0,1,2025-08-27 16:36:00
20230223,2023-02-23,5,23,2,February,2023,1,0,1,2025-08-27 16:36:00
20230224,2023-02-24,6,24,2,February,2023,1,0,1,2025-08-27 16:36:00
20230225,2023-02-25,7,25,2,February,2023,1,1,1,2025-08-27 16:36:00
20230226,2023-02-26,1,26,2,February,2023,1,1,1,2025-08-27 16:36:00
20230227,2023-02-27,2,27,2,February,2023,1,0,1,2025-08-27 16:36:00
20230228,2023-02-28,3,28,2,February,2023,1,0,1,2025-08-27 16:36:00
20230301,2023-03-01,4,1,3,March,2023,1,0,1,2025-08-27 16:36:00
20230302,2023-03-02,5,2,3,March,2023,1,0,1,2025-08-27 16:36:00
20230303,2023-03-03,6,3,3,March,2023,1,0,1,2025-08-27 16:36:00
20230304,2023-03-04,7,4,3,March,2023,1,1,1,2025-08-27 16:36:00
20230305,2023-03-05,1,5,3,March,2023,1,1,1,2025-08-27 16:36:00
20230306,2023-03-06,2,6,3,March,2023,1,0,1,2025-08-27 16:36:00
20230307,2023-03-07,3,7,3,March,2023,1,0,1,2025-08-27 16:36:00
20230308,2023-03-08,4,8,3,March,2023,1,0,1,2025-08-27 16:36:00
20230309,2023-03-09,5,9,3,March,2023,1,0,1,2025-08-27 16:36:00
20230310,2023-03-10,6,10,3,March,2023,1,0,1,2025-08-27 16:36:00
20230311,2023-03-11,7,11,3,March,2023,1,1,1,2025-08-27 16:36:00
20230312,2023-03-12,1,12,3,March,2023,1,1,1,2025-08-27 16:36:00
20230313,2023-03-13,2,13,3,March,2023,1,0,1,2025-08-27 16:36:00
20230314,2023-03-14,3,14,3,March,2023,1,0,1,2025-08-27 16:36:00
20230315,2023-03-15,4,15,3,March,2023,1,0,1,2025-08-27 16:36:00
20230316,2023-03-16,5,16,3,March,2023,1,0,1,2025-08-27 16:36:00
20230317,2023-03-17,6,17,3,March,2023,1,0,1,2025-08-27 16:36:00
20230318,2023-03-18,7,18,3,March,2023,1,1,1,2025-08-27 16:36:00
20230319,2023-03-19,1,19,3,March,2023,1,1,1,2025-08-27 16:36:00
20230320,2023-03-20,2,20,3,March,2023,1,0,1,2025-08-27 16:36:00
20230321,2023-03-21,3,21,3,March,2023,1,0,1,2025-08-27 16:36:00
20230322,2023-03-22,4,22,3,March,2023,1,0,1,2025-08-27 16:36:00
20230323,2023-03-23,5,23,3,March,2023,1,0,1,2025-08-27 16:36:00
20230324,2023-03-24,6,24,3,March,2023,1,0,1,2025-08-27 16:36:00
20230325,2023-03-25,7,25,3,March,2023,1,1,1,2025-08-27 16:36:00
20230326,2023-03-26,1,26,3,March,2023,1,1,1,2025-08-27 16:36:00
20230327,2023-03-27,2,27,3,March,2023,1,0,1,2025-08-27 16:36:00
20230328,2023-03-28,3,28,3,March,2023,1,0,1,2025-08-27 16:36:00
20230329,2023-03-29,4,29,3,March,2023,1,0,1,2025-08-27 16:36:00
20230330,2023-03-30,5,30,3,March,2023,1,0,1,2025-08-27 16:36:00
20230331,2023-03-31,6,31,3,March,2023,1,0,1,2025-08-27 16:36:00
20230401,2023-04-01,7,1,4,April,2023,2,1,1,2025-08-27 16:36:00
20230402,2023-04-02,1,2,4,April,2023,2,1,1,2025-08-27 16:36:00
20230403,2023-04-03,2,3,4,April,2023,2,0,1,2025-08-27 16:36:00
20230404,2023-04-04,3,4,4,April,2023,2,0,1,2025-08-27 16:36:00
20230405,2023-04-05,4,5,4,April,2023,2,0,1,2025-08-27 16:36:00
20230406,2023-04-06,5,6,4,April,2023,2,0,1,2025-08-27 16:36:00
20230407,2023-04-07,6,7,4,April,2023,2,0,1,2025-08-27 16:36:00
20230408,2023-04-08,7,8,4,April,2023,2,1,1,2025-08-27 16:36:00
20230409,2023-04-09,1,9,4,April,2023,2,1,1,2025-08-27 16:36:00
20230410,2023-04-10,2,10,4,April,2023,2,0,1,2025-08-27 16:36:00
20230411,2023-04-11,3,11,4,April,2023,2,0,1,2025-08-27 16:36:00
20230412,2023-04-12,4,12,4,April,2023,2,0,1,2025-08-27 16:36:00
20230413,2023-04-13,5,13,4,April,2023,2,0,1,2025-08-27 16:36:00
20230414,2023-04-14,6,14,4,April,2023,2,0,1,2025-08-27 16:36:00
20230415,2023-04-15,7,15,4,April,2023,2,1,1,2025-08-27 16:36:00
20230416,2023-04-16,1,16,4,April,2023,2,1,1,2025-08-27 16:36:00
20230417,2023-04-17,2,17,4,April,2023,2,0,1,2025-08-27 16:36:00
20230418,2023-04-18,3,18,4,April,2023,2,0,1,2025-08-27 16:36:00
20230419,2023-04-19,4,19,4,April,2023,2,0,1,2025-08-27 16:36:00
20230420,2023-04-20,5,20,4,April,2023,2,0,1,2025-08-27 16:36:00
20230421,2023-04-21,6,21,4,April,2023,2,0,1,2025-08-27 16:36:00
20230422,2023-04-22,7,22,4,April,2023,2,1,1,2025-08-27 16:36:00
20230423,2023-04-23,1,23,4,April,2023,2,1,1,2025-08-27 16:36:00
20230424,2023-04-24,2,24,4,April,2023,2,0,1,2025-08-27 16:36:00
20230425,2023-04-25,3,25,4,April,2023,2,0,1,2025-08-27 16:36:00
20230426,2023-04-26,4,26,4,April,2023,2,0,1,2025-08-27 16:36:00
20230427,2023-04-27,5,27,4,April,2023,2,0,1,2025-08-27 16:36:00
20230428,2023-04-28,6,28,4,April,2023,2,0,1,2025-08-27 16:36:00
20230429,2023-04-29,7,29,4,April,2023,2,1,1,2025-08-27 16:36:00
20230430,2023-04-30,1,30,4,April,2023,2,1,1,2025-08-27 16:36:00
20230501,2023-05-01,2,1,5,May,2023,2,0,1,2025-08-27 16:36:00
20230502,2023-05-02,3,2,5,May,2023,2,0,1,2025-08-27 16:36:00
20230503,2023-05-03,4,3,5,May,2023,2,0,1,2025-08-27 16:36:00
20230504,2023-05-04,5,4,5,May,2023,2,0,1,2025-08-27 16:36:00
20230505,2023-05-05,6,5,5,May,2023,2,0,1,2025-08-27 16:36:00
20230506,2023-05-06,7,6,5,May,2023,2,1,1,2025-08-27 16:36:00
20230507,2023-05-07,1,7,5,May,2023,2,1,1,2025-08-27 16:36:00
20230508,2023-05-08,2,8,5,May,2023,2,0,1,2025-08-27 16:36:00
20230509,2023-05-09,3,9,5,May,2023,2,0,1,2025-08-27 16:36:00
20230510,2023-05-10,4,10,5,May,2023,2,0,1,2025-08-27 16:36:00
20230511,2023-05-11,5,11,5,May,2023,2,0,1,2025-08-27 16:36:00
20230512,2023-05-12,6,12,5,May,2023,2,0,1,2025-08-27 16:36:00
20230513,2023-05-13,7,13,5,May,2023,2,1,1,2025-08-27 16:36:00
20230514,2023-05-14,1,14,5,May,2023,2,1,1,2025-08-27 16:36:00
20230515,2023-05-15,2,15,5,May,2023,2,0,1,2025-08-27 16:36:00
20230516,2023-05-16,3,16,5,May,2023,2,0,1,2025-08-27 16:36:00
20230517,2023-05-17,4,17,5,May,2023,2,0,1,2025-08-27 16:36:00
20230518,2023-05-18,5,18,5,May,2023,2,0,1,2025-08-27 16:36:00
20230519,2023-05-19,6,19,5,May,2023,2,0,1,2025-08-27 16:36:00
20230520,2023-05-20,7,20,5,May,2023,2,1,1,2025-08-27 16:36:00
20230521,2023-05-21,1,21,5,May,2023,2,1,1,2025-08-27 16:36:00
20230522,2023-05-22,2,22,5,May,2023,2,0,1,2025-08-27 16:36:00
20230523,2023-05-23,3,23,5,May,2023,2,0,1,2025-08-27 16:36:00
20230524,2023-05-24,4,24,5,May,2023,2,0,1,2025-08-27 16:36:00
20230525,2023-05-25,5,25,5,May,2023,2,0,1,2025-08-27 16:36:00
20230526,2023-05-26,6,26,5,May,2023,2,0,1,2025-08-27 16:36:00
20230527,2023-05-27,7,27,5,May,2023,2,1,1,2025-08-27 16:36:00
20230528,2023-05-28,1,28,5,May,2023,2,1,1,2025-08-27 16:36:00
20230529,2023-05-29,2,29,5,May,2023,2,0,1,2025-08-27 16:36:00
20230530,2023-05-30,3,30,5,May,2023,2,0,1,2025-08-27 16:36:00
20230531,2023-05-31,4,31,5,May,2023,2,0,1,2025-08-27 16:36:00
20230601,2023-06-01,5,1,6,June,2023,2,0,1,2025-08-27 16:36:00
20230602,2023-06-02,6,2,6,June,2023,2,0,1,2025-08-27 16:36:00
20230603,2023-06-03,7,3,6,June,2023,2,1,1,2025-08-27 16:36:00
20230604,2023-06-04,1,4,6,June,2023,2,1,1,2025-08-27 16:36:00
20230605,2023-06-05,2,5,6,June,2023,2,0,1,2025-08-27 16:36:00
20230606,2023-06-06,3,6,6,June,2023,2,0,1,2025-08-27 16:36:00
20230607,2023-06-07,4,7,6,June,2023,2,0,1,2025-08-27 16:36:00
20230608,2023-06-08,5,8,6,June,2023,2,0,1,2025-08-27 16:36:00
20230609,2023-06-09,6,9,6,June,2023,2,0,1,2025-08-27 16:36:00
20230610,2023-06-10,7,10,6,June,2023,2,1,1,2025-08-27 16:36:00
20230611,2023-06-11,1,11,6,June,2023,2,1,1,2025-08-27 16:36:00
20230612,2023-06-12,2,12,6,June,2023,2,0,1,2025-08-27 16:36:00
20230613,2023-06-13,3,13,6,June,2023,2,0,1,2025-08-27 16:36:00
20230614,2023-06-14,4,14,6,June,2023,2,0,1,2025-08-27 16:36:00
20230615,2023-06-15,5,15,6,June,2023,2,0,1,2025-08-27 16:36:00
20230616,2023-06-16,6,16,6,June,2023,2,0,1,2025-08-27 16:36:00
20230617,2023-06-17,7,17,6,June,2023,2,1,1,2025-08-27 16:36:00
20230618,2023-06-18,1,18,6,June,2023,2,1,1,2025-08-27 16:36:00
20230619,2023-06-19,2,19,6,June,2023,2,0,1,2025-08-27 16:36:00
20230620,2023-06-20,3,20,6,June,2023,2,0,1,2025-08-27 16:36:00
20230621,2023-06-21,4,21,6,June,2023,2,0,1,2025-08-27 16:36:00
20230622,2023-06-22,5,22,6,June,2023,2,0,1,2025-08-27 16:36:00
20230623,2023-06-23,6,23,6,June,2023,2,0,1,2025-08-27 16:36:00
20230624,2023-06-24,7,24,6,June,2023,2,1,1,2025-08-27 16:36:00
20230625,2023-06-25,1,25,6,June,2023,2,1,1,2025-08-27 16:36:00
20230626,2023-06-26,2,26,6,June,2023,2,0,1,2025-08-27 16:36:00
20230627,2023-06-27,3,27,6,June,2023,2,0,1,2025-08-27 16:36:00
20230628,2023-06-28,4,28,6,June,2023,2,0,1,2025-08-27 16:36:00
20230629,2023-06-29,5,29,6,June,2023,2,0,1,2025-08-27 16:36:00
20230630,2023-06-30,6,30,6,June,2023,2,0,1,2025-08-27 16:36:00
20230701,2023-07-01,7,1,7,July,2023,3,1,1,2025-08-27 16:36:00
20230702,2023-07-02,1,2,7,July,2023,3,1,1,2025-08-27 16:36:00
20230703,2023-07-03,2,3,7,July,2023,3,0,1,2025-08-27 16:36:00
20230704,2023-07-04,3,4,7,July,2023,3,0,1,2025-08-27 16:36:00
20230705,2023-07-05,4,5,7,July,2023,3,0,1,2025-08-27 16:36:00
20230706,2023-07-06,5,6,7,July,2023,3,0,1,2025-08-27 16:36:00
20230707,2023-07-07,6,7,7,July,2023,3,0,1,2025-08-27 16:36:00
20230708,2023-07-08,7,8,7,July,2023,3,1,1,2025-08-27 16:36:00
20230709,2023-07-09,1,9,7,July,2023,3,1,1,2025-08-27 16:36:00
20230710,2023-07-10,2,10,7,July,2023,3,0,1,2025-08-27 16:36:00
20230711,2023-07-11,3,11,7,July,2023,3,0,1,2025-08-27 16:36:00
20230712,2023-07-12,4,12,7,July,2023,3,0,1,2025-08-27 16:36:00
20230713,2023-07-13,5,13,7,July,2023,3,0,1,2025-08-27 16:36:00
20230714,2023-07-14,6,14,7,July,2023,3,0,1,2025-08-27 16:36:00
20230715,2023-07-15,7,15,7,July,2023,3,1,1,2025-08-27 16:36:00
20230716,2023-07-16,1,16,7,July,2023,3,1,1,2025-08-27 16:36:00
20230717,2023-07-17,2,17,7,July,2023,3,0,1,2025-08-27 16:36:00
20230718,2023-07-18,3,18,7,July,2023,3,0,1,2025-08-27 16:36:00
20230719,2023-07-19,4,19,7,July,2023,3,0,1,2025-08-27 16:36:00
20230720,2023-07-20,5,20,7,July,2023,3,0,1,2025-08-27 16:36:00
20230721,2023-07-21,6,21,7,July,2023,3,0,1,2025-08-27 16:36:00
20230722,2023-07-22,7,22,7,July,2023,3,1,1,2025-08-27 16:36:00
20230723,2023-07-23,1,23,7,July,2023,3,1,1,2025-08-27 16:36:00
20230724,2023-07-24,2,24,7,July,2023,3,0,1,2025-08-27 16:36:00
20230725,2023-07-25,3,25,7,July,2023,3,0,1,2025-08-27 16:36:00
20230726,2023-07-26,4,26,7,July,2023,3,0,1,2025-08-27 16:36:00
20230727,2023-07-27,5,27,7,July,2023,3,0,1,2025-08-27 16:36:00
20230728,2023-07-28,6,28,7,July,2023,3,0,1,2025-08-27 16:36:00
20230729,2023-07-29,7,29,7,July,2023,3,1,1,2025-08-27 16:36:00
20230730,2023-07-30,1,30,7,July,2023,3,1,1,2025-08-27 16:36:00
20230731,2023-07-31,2,31,7,July,2023,3,0,1,2025-08-27 16:36:00
20230801,2023-08-01,3,1,8,August,2023,3,0,1,2025-08-27 16:36:00
20230802,2023-08-02,4,2,8,August,2023,3,0,1,2025-08-27 16:36:00
20230803,2023-08-03,5,3,8,August,2023,3,0,1,2025-08-27 16:36:00
20230804,2023-08-04,6,4,8,August,2023,3,0,1,2025-08-27 16:36:00
20230805,2023-08-05,7,5,8,August,2023,3,1,1,2025-08-27 16:36:00
20230806,2023-08-06,1,6,8,August,2023,3,1,1,2025-08-27 16:36:00
20230807,2023-08-07,2,7,8,August,2023,3,0,1,2025-08-27 16:36:00
20230808,2023-08-08,3,8,8,August,2023,3,0,1,2025-08-27 16:36:00
20230809,2023-08-09,4,9,8,August,2023,3,0,1,2025-08-27 16:36:00
20230810,2023-08-10,5,10,8,August,2023,3,0,1,2025-08-27 16:36:00
20230811,2023-08-11,6,11,8,August,2023,3,0,1,2025-08-27 16:36:00
20230812,2023-08-12,7,12,8,August,2023,3,1,1,2025-08-27 16:36:00
20230813,2023-08-13,1,13,8,August,2023,3,1,1,2025-08-27 16:36:00
20230814,2023-08-14,2,14,8,August,2023,3,0,1,2025-08-27 16:36:00
20230815,2023-08-15,3,15,8,August,2023,3,0,1,2025-08-27 16:36:00
20230816,2023-08-16,4,16,8,August,2023,3,0,1,2025-08-27 16:36:00
20230817,2023-08-17,5,17,8,August,2023,3,0,1,2025-08-27 16:36:00
20230818,2023-08-18,6,18,8,August,2023,3,0,1,2025-08-27 16:36:00
20230819,2023-08-19,7,19,8,August,2023,3,1,1,2025-08-27 16:36:00
20230820,2023-08-20,1,20,8,August,2023,3,1,1,2025-08-27 16:36:00
20230821,2023-08-21,2,21,8,August,2023,3,0,1,2025-08-27 16:36:00
20230822,2023-08-22,3,22,8,August,2023,3,0,1,2025-08-27 16:36:00
20230823,2023-08-23,4,23,8,August,2023,3,0,1,2025-08-27 16:36:00
20230824,2023-08-24,5,24,8,August,2023,3,0,1,2025-08-27 16:36:00
20230825,2023-08-25,6,25,8,August,2023,3,0,1,2025-08-27 16:36:00
20230826,2023-08-26,7,26,8,August,2023,3,1,1,2025-08-27 16:36:00
20230827,2023-08-27,1,27,8,August,2023,3,1,1,2025-08-27 16:36:00
20230828,2023-08-28,2,28,8,August,2023,3,0,1,2025-08-27 16:36:00
20230829,2023-08-29,3,29,8,August,2023,3,0,1,2025-08-27 16:36:00
20230830,2023-08-30,4,30,8,August,2023,3,0,1,2025-08-27 16:36:00
20230831,2023-08-31,5,31,8,August,2023,3,0,1,2025-08-27 16:36:00
20230901,2023-09-01,6,1,9,September,2023,3,0,1,2025-08-27 16:36:00
20230902,2023-09-02,7,2,9,September,2023,3,1,1,2025-08-27 16:36:00
20230903,2023-09-03,1,3,9,September,2023,3,1,1,2025-08-27 16:36:00
20230904,2023-09-04,2,4,9,September,2023,3,0,1,2025-08-27 16:36:00
20230905,2023-09-05,3,5,9,September,2023,3,0,1,2025-08-27 16:36:00
20230906,2023-09-06,4,6,9,September,2023,3,0,1,2025-08-27 16:36:00
20230907,2023-09-07,5,7,9,September,2023,3,0,1,2025-08-27 16:36:00
20230908,2023-09-08,6,8,9,September,2023,3,0,1,2025-08-27 16:36:00
20230909,2023-09-09,7,9,9,September,2023,3,1,1,2025-08-27 16:36:00
20230910,2023-09-10,1,10,9,September,2023,3,1,1,2025-08-27 16:36:00
20230911,2023-09-11,2,11,9,September,2023,3,0,1,2025-08-27 16:36:00
20230912,2023-09-12,3,12,9,September,2023,3,0,1,2025-08-27 16:36:00
20230913,2023-09-13,4,13,9,September,2023,3,0,1,2025-08-27 16:36:00
20230914,2023-09-14,5,14,9,September,2023,3,0,1,2025-08-27 16:36:00
20230915,2023-09-15,6,15,9,September,2023,3,0,1,2025-08-27 16:36:00
20230916,2023-09-16,7,16,9,September,2023,3,1,1,2025-08-27 16:36:00
20230917,2023-09-17,1,17,9,September,2023,3,1,1,2025-08-27 16:36:00
20230918,2023-09-18,2,18,9,September,2023,3,0,1,2025-08-27 16:36:00
20230919,2023-09-19,3,19,9,September,2023,3,0,1,2025-08-27 16:36:00
20230920,2023-09-20,4,20,9,September,2023,3,0,1,2025-08-27 16:36:00
20230921,2023-09-21,5,21,9,September,2023,3,0,1,2025-08-27 16:36:00
20230922,2023-09-22,6,22,9,September,2023,3,0,1,2025-08-27 16:36:00
20230923,2023-09-23,7,23,9,September,2023,3,1,1,2025-08-27 16:36:00
20230924,2023-09-24,1,24,9,September,2023,3,1,1,2025-08-27 16:36:00
20230925,2023-09-25,2,25,9,September,2023,3,0,1,2025-08-27 16:36:00
20230926,2023-09-26,3,26,9,September,2023,3,0,1,2025-08-27 16:36:00
20230927,2023-09-27,4,27,9,September,2023,3,0,1,2025-08-27 16:36:00
20230928,2023-09-28,5,28,9,September,2023,3,0,1,2025-08-27 16:36:00
20230929,2023-09-29,6,29,9,September,2023,3,0,1,2025-08-27 16:36:00
20230930,2023-09-30,7,30,9,September,2023,3,1,1,2025-08-27 16:36:00
20231001,2023-10-01,1,1,10,October,2023,4,1,1,2025-08-27 16:36:00
20231002,2023-10-02,2,2,10,October,2023,4,0,1,2025-08-27 16:36:00
20231003,2023-10-03,3,3,10,October,2023,4,0,1,2025-08-27 16:36:00
20231004,2023-10-04,4,4,10,October,2023,4,0,1,2025-08-27 16:36:00
20231005,2023-10-05,5,5,10,October,2023,4,0,1,2025-08-27 16:36:00
20231006,2023-10-06,6,6,10,October,2023,4,0,1,2025-08-27 16:36:00
20231007,2023-10-07,7,7,10,October,2023,4,1,1,2025-08-27 16:36:00
20231008,2023-10-08,1,8,10,October,2023,4,1,1,2025-08-27 16:36:00
20231009,2023-10-09,2,9,10,October,2023,4,0,1,2025-08-27 16:36:00
20231010,2023-10-10,3,10,10,October,2023,4,0,1,2025-08-27 16:36:00
20231011,2023-10-11,4,11,10,October,2023,4,0,1,2025-08-27 16:36:00
20231012,2023-10-12,5,12,10,October,2023,4,0,1,2025-08-27 16:36:00
