ProductKey,BK_product_id,ProductName,MainCategory,SubCategory,UnitPrice,CreationDateKey,IsDiscontinued,RowCycleId,RowUpdateCycleId,InsertDate,UpdateDate
2325,2325,Send Peru,Books,Academic,"198,32",20231025,0,1,NULL,2025-08-27 16:36:00,NULL
2326,2326,Little LightYellow,Clothing,Dresses,"429,58",20250304,0,1,NULL,2025-08-27 16:36:00,NULL
2327,2327,Accept Cornsilk,Health & Beauty,Skincare,"451,92",20240831,0,1,NULL,2025-08-27 16:36:00,NULL
2328,2328,Fall Beige,Health & Beauty,Makeup,"177,03",20250330,1,1,NULL,2025-08-27 16:36:00,NULL
2329,2329,Knowledge Blue,Clothing,Jeans,"380,11",20231213,0,1,NULL,2025-08-27 16:36:00,NULL
2330,2330,Ago Coral,Health & Beauty,Skincare,"135,42",20250221,0,1,NULL,2025-08-27 16:36:00,NULL
2331,2331,Itself White,Home Goods,Furniture,"89,96",20241201,1,1,NULL,2025-08-27 16:36:00,NULL
2332,2332,Church RoyalBlue,Clothing,Shoes,"347,27",20240227,0,1,NULL,2025-08-27 16:36:00,NULL
2333,2333,Beyond DarkKhaki,Health & Beauty,Supplements,"395,66",20240409,0,1,NULL,2025-08-27 16:36:00,NULL
2334,2334,Interest RosyBrown,Home Goods,Bedding,"223,02",20240609,0,1,NULL,2025-08-27 16:36:00,NULL
2335,2335,Outside IndianRed,Clothing,Dresses,"179,76",20240414,0,1,NULL,2025-08-27 16:36:00,NULL
2336,2336,Firm LightCoral,Home Goods,Kitchenware,"150,95",20250328,0,1,NULL,2025-08-27 16:36:00,NULL
2337,2337,Seat Black,Clothing,Dresses,"499,27",20240321,0,1,NULL,2025-08-27 16:36:00,NULL
2338,2338,Skin AliceBlue,Clothing,Jeans,"255,32",20250515,0,1,NULL,2025-08-27 16:36:00,NULL
2339,2339,Many LightSlateGray,Clothing,Dresses,"60,32",20240508,0,1,NULL,2025-08-27 16:36:00,NULL
2340,2340,Program LightSalmon,Sports Equipment,Water Sports,"8,64",20240914,0,1,NULL,2025-08-27 16:36:00,NULL
2341,2341,Red Thistle,Home Goods,Furniture,"435,25",20240830,0,1,NULL,2025-08-27 16:36:00,NULL
2342,2342,Capital DodgerBlue,Toys & Games,Action Figures,"354,38",20240907,0,1,NULL,2025-08-27 16:36:00,NULL
2343,2343,Court Wheat,Books,Children's,"184,45",20241017,0,1,NULL,2025-08-27 16:36:00,NULL
2344,2344,News Wheat,Electronics,Tablets,"248,32",20240420,0,1,NULL,2025-08-27 16:36:00,NULL
2345,2345,Tough LightSlateGray,Toys & Games,Puzzles,"388,72",20240719,0,1,NULL,2025-08-27 16:36:00,NULL
2346,2346,Health Azure,Books,Fiction,"15,38",20231230,0,1,NULL,2025-08-27 16:36:00,NULL
2347,2347,Friend CornflowerBlue,Home Goods,Decor,"473,06",20231016,0,1,NULL,2025-08-27 16:36:00,NULL
2348,2348,State CornflowerBlue,Health & Beauty,Makeup,"148,52",20240427,1,1,NULL,2025-08-27 16:36:00,NULL
2349,2349,Professor WhiteSmoke,Electronics,Headphones,"176,87",20240303,0,1,NULL,2025-08-27 16:36:00,NULL
2350,2350,Charge LightSteelBlue,Books,Academic,"127,30",20231228,1,1,NULL,2025-08-27 16:36:00,NULL
2351,2351,Stand PowderBlue,Home Goods,Kitchenware,"125,59",20231022,0,1,NULL,2025-08-27 16:36:00,NULL
2352,2352,Will Brown,Electronics,Cameras,"314,45",20240308,0,1,NULL,2025-08-27 16:36:00,NULL
2353,2353,College FloralWhite,Sports Equipment,Fitness,"48,97",20230915,0,1,NULL,2025-08-27 16:36:00,NULL
2354,2354,Yeah Moccasin,Clothing,Jeans,"153,81",20240314,0,1,NULL,2025-08-27 16:36:00,NULL
2355,2355,Good SeaShell,Health & Beauty,Haircare,"253,59",20250225,0,1,NULL,2025-08-27 16:36:00,NULL
2356,2356,Again DarkCyan,Sports Equipment,Fitness,"251,03",20231211,0,1,NULL,2025-08-27 16:36:00,NULL
2357,2357,Reflect PapayaWhip,Electronics,Headphones,"109,41",20250426,0,1,NULL,2025-08-27 16:36:00,NULL
2358,2358,Lawyer LightGray,Clothing,Jackets,"256,49",20240117,0,1,NULL,2025-08-27 16:36:00,NULL
2359,2359,Structure SpringGreen,Toys & Games,Action Figures,"189,68",20230831,1,1,NULL,2025-08-27 16:36:00,NULL
2360,2360,Respond NavajoWhite,Books,Non-Fiction,"452,95",20250424,0,1,NULL,2025-08-27 16:36:00,NULL
2361,2361,Another MediumAquaMarine,Books,Fiction,"235,99",20241201,0,1,NULL,2025-08-27 16:36:00,NULL
2362,2362,Poor DeepPink,Books,Non-Fiction,"478,68",20250421,0,1,NULL,2025-08-27 16:36:00,NULL
2363,2363,Traditional HotPink,Sports Equipment,Outdoor,"42,00",20240725,0,1,NULL,2025-08-27 16:36:00,NULL
2364,2364,Game DarkOrchid,Sports Equipment,Team Sports,"318,76",20240103,0,1,NULL,2025-08-27 16:36:00,NULL
2365,2365,Adult Orange,Books,Children's,"284,56",20240313,0,1,NULL,2025-08-27 16:36:00,NULL
2366,2366,Owner Silver,Books,Children's,"174,70",20230927,0,1,NULL,2025-08-27 16:36:00,NULL
2367,2367,Group PaleGreen,Electronics,Headphones,"30,78",20250519,0,1,NULL,2025-08-27 16:36:00,NULL
2368,2368,Lot Red,Clothing,Jeans,"412,42",20231101,0,1,NULL,2025-08-27 16:36:00,NULL
2369,2369,Reflect Beige,Electronics,Headphones,"89,18",20231112,0,1,NULL,2025-08-27 16:36:00,NULL
2370,2370,Claim OrangeRed,Sports Equipment,Team Sports,"247,90",20250414,0,1,NULL,2025-08-27 16:36:00,NULL
2371,2371,Assume LightSeaGreen,Clothing,Jackets,"162,78",20240315,0,1,NULL,2025-08-27 16:36:00,NULL
2372,2372,Course Peru,Electronics,Cameras,"412,15",20241107,0,1,NULL,2025-08-27 16:36:00,NULL
2373,2373,Whose BurlyWood,Home Goods,Furniture,"215,52",20241030,0,1,NULL,2025-08-27 16:36:00,NULL
2374,2374,Fire Orange,Sports Equipment,Outdoor,"8,06",20250228,0,1,NULL,2025-08-27 16:36:00,NULL
2375,2375,Natural Lavender,Toys & Games,Board Games,"302,18",20230924,0,1,NULL,2025-08-27 16:36:00,NULL
2376,2376,Produce DarkRed,Electronics,Tablets,"149,23",20250331,0,1,NULL,2025-08-27 16:36:00,NULL
2377,2377,Better DarkKhaki,Toys & Games,Board Games,"479,48",20240123,0,1,NULL,2025-08-27 16:36:00,NULL
2378,2378,Politics SkyBlue,Sports Equipment,Fitness,"48,96",20240904,0,1,NULL,2025-08-27 16:36:00,NULL
2379,2379,Kid FloralWhite,Clothing,Jeans,"225,86",20241028,0,1,NULL,2025-08-27 16:36:00,NULL
2380,2380,Magazine DarkSalmon,Clothing,T-Shirts,"287,27",20240421,0,1,NULL,2025-08-27 16:36:00,NULL
2381,2381,Next Azure,Health & Beauty,Supplements,"56,04",20250123,1,1,NULL,2025-08-27 16:36:00,NULL
2382,2382,Home LightGreen,Home Goods,Appliances,"210,31",20240419,0,1,NULL,2025-08-27 16:36:00,NULL
2383,2383,Thing DarkTurquoise,Sports Equipment,Outdoor,"327,45",20240712,0,1,NULL,2025-08-27 16:36:00,NULL
2384,2384,Plant Blue,Sports Equipment,Water Sports,"493,59",20240416,0,1,NULL,2025-08-27 16:36:00,NULL
2385,2385,Owner Ivory,Toys & Games,Action Figures,"133,50",20250330,0,1,NULL,2025-08-27 16:36:00,NULL
2386,2386,Paper Yellow,Sports Equipment,Water Sports,"281,17",20250109,0,1,NULL,2025-08-27 16:36:00,NULL
2387,2387,Approach Fuchsia,Electronics,Smartphones,"400,58",20230831,0,1,NULL,2025-08-27 16:36:00,NULL
2388,2388,Market CornflowerBlue,Books,Children's,"252,88",20250128,0,1,NULL,2025-08-27 16:36:00,NULL
2389,2389,What MintCream,Toys & Games,Dolls,"424,27",20230830,1,1,NULL,2025-08-27 16:36:00,NULL
2390,2390,Forward DarkSlateGray,Toys & Games,Puzzles,"276,74",20240526,0,1,NULL,2025-08-27 16:36:00,NULL
2391,2391,Focus CornflowerBlue,Electronics,Cameras,"69,00",20240102,0,1,NULL,2025-08-27 16:36:00,NULL
2392,2392,Camera MediumVioletRed,Sports Equipment,Water Sports,"403,09",20240728,0,1,NULL,2025-08-27 16:36:00,NULL
2393,2393,Employee Purple,Books,Fiction,"208,35",20240421,0,1,NULL,2025-08-27 16:36:00,NULL
2394,2394,Indicate MintCream,Books,Children's,"486,22",20240210,0,1,NULL,2025-08-27 16:36:00,NULL
2395,2395,Training MistyRose,Home Goods,Appliances,"88,76",20231005,0,1,NULL,2025-08-27 16:36:00,NULL
2396,2396,Suddenly MintCream,Health & Beauty,Skincare,"53,70",20250317,1,1,NULL,2025-08-27 16:36:00,NULL
2397,2397,My FloralWhite,Sports Equipment,Water Sports,"413,28",20230926,0,1,NULL,2025-08-27 16:36:00,NULL
2398,2398,Play DeepPink,Books,Academic,"261,39",20250305,0,1,NULL,2025-08-27 16:36:00,NULL
2399,2399,Husband PowderBlue,Electronics,Smartphones,"151,17",20240319,0,1,NULL,2025-08-27 16:36:00,NULL
2400,2400,Stock PaleVioletRed,Home Goods,Decor,"285,42",20240206,0,1,NULL,2025-08-27 16:36:00,NULL
2401,2401,Suddenly WhiteSmoke,Sports Equipment,Team Sports,"119,41",20240117,0,1,NULL,2025-08-27 16:36:00,NULL
2402,2402,How SkyBlue,Home Goods,Bedding,"57,61",20250509,0,1,NULL,2025-08-27 16:36:00,NULL
2403,2403,Total Cyan,Toys & Games,Puzzles,"497,40",20241115,0,1,NULL,2025-08-27 16:36:00,NULL
2404,2404,Now LightPink,Sports Equipment,Fitness,"176,24",20241109,0,1,NULL,2025-08-27 16:36:00,NULL
2405,2405,Show MediumBlue,Health & Beauty,Skincare,"138,02",20241014,0,1,NULL,2025-08-27 16:36:00,NULL
2406,2406,Write NavajoWhite,Books,Non-Fiction,"345,40",20240812,0,1,NULL,2025-08-27 16:36:00,NULL
2407,2407,General GoldenRod,Books,Non-Fiction,"339,45",20240116,1,1,NULL,2025-08-27 16:36:00,NULL
2408,2408,Study Cyan,Clothing,Shoes,"269,45",20240412,0,1,NULL,2025-08-27 16:36:00,NULL
2409,2409,Old Turquoise,Books,Fiction,"412,91",20241014,0,1,NULL,2025-08-27 16:36:00,NULL
2410,2410,Science Cornsilk,Home Goods,Bedding,"421,60",20240524,0,1,NULL,2025-08-27 16:36:00,NULL
2411,2411,Fast LightGray,Sports Equipment,Water Sports,"175,71",20241220,0,1,NULL,2025-08-27 16:36:00,NULL
2412,2412,Prove SeaGreen,Toys & Games,Action Figures,"262,45",20240809,0,1,NULL,2025-08-27 16:36:00,NULL
2413,2413,Throughout SpringGreen,Books,Fiction,"338,79",20231119,0,1,NULL,2025-08-27 16:36:00,NULL
2414,2414,These Thistle,Sports Equipment,Water Sports,"203,89",20250509,0,1,NULL,2025-08-27 16:36:00,NULL
2415,2415,Season FireBrick,Health & Beauty,Haircare,"283,57",20230922,0,1,NULL,2025-08-27 16:36:00,NULL
2416,2416,Politics LightGray,Sports Equipment,Fitness,"143,44",20240407,0,1,NULL,2025-08-27 16:36:00,NULL
2417,2417,Wonder DarkMagenta,Sports Equipment,Outdoor,"231,52",20240620,0,1,NULL,2025-08-27 16:36:00,NULL
2418,2418,Cold AliceBlue,Clothing,Shoes,"183,26",20250105,0,1,NULL,2025-08-27 16:36:00,NULL
2419,2419,Test Gainsboro,Home Goods,Bedding,"132,89",20240725,0,1,NULL,2025-08-27 16:36:00,NULL
2420,2420,Among MediumVioletRed,Home Goods,Decor,"315,88",20250314,0,1,NULL,2025-08-27 16:36:00,NULL
2421,2421,Physical PaleGoldenRod,Sports Equipment,Outdoor,"322,53",20250305,1,1,NULL,2025-08-27 16:36:00,NULL
2422,2422,They HotPink,Health & Beauty,Makeup,"238,71",20250330,0,1,NULL,2025-08-27 16:36:00,NULL
2423,2423,Budget Beige,Toys & Games,Puzzles,"39,28",20231230,0,1,NULL,2025-08-27 16:36:00,NULL
2424,2424,Performance IndianRed,Home Goods,Kitchenware,"222,80",20250404,0,1,NULL,2025-08-27 16:36:00,NULL
2425,2425,Wall MediumPurple,Clothing,T-Shirts,"113,14",20231220,0,1,NULL,2025-08-27 16:36:00,NULL
2426,2426,Church Teal,Health & Beauty,Skincare,"46,03",20241220,0,1,NULL,2025-08-27 16:36:00,NULL
2427,2427,Behind DarkRed,Health & Beauty,Skincare,"486,18",20240307,0,1,NULL,2025-08-27 16:36:00,NULL
2428,2428,Sign DarkOliveGreen,Sports Equipment,Outdoor,"62,93",20240720,0,1,NULL,2025-08-27 16:36:00,NULL
2429,2429,Old PaleGoldenRod,Toys & Games,Action Figures,"323,84",20240830,0,1,NULL,2025-08-27 16:36:00,NULL
2430,2430,Sit DarkOrchid,Home Goods,Bedding,"136,88",20230906,0,1,NULL,2025-08-27 16:36:00,NULL
2431,2431,None Crimson,Clothing,Shoes,"314,38",20240514,0,1,NULL,2025-08-27 16:36:00,NULL
2432,2432,Shake LightYellow,Toys & Games,Action Figures,"163,25",20241101,0,1,NULL,2025-08-27 16:36:00,NULL
2433,2433,Back PapayaWhip,Toys & Games,Puzzles,"292,06",20231025,0,1,NULL,2025-08-27 16:36:00,NULL
2434,2434,Science DarkBlue,Sports Equipment,Water Sports,"473,13",20240923,0,1,NULL,2025-08-27 16:36:00,NULL
2435,2435,Possible Magenta,Electronics,Cameras,"211,30",20250218,0,1,NULL,2025-08-27 16:36:00,NULL
2436,2436,Company LightCyan,Books,Children's,"346,71",20240115,1,1,NULL,2025-08-27 16:36:00,NULL
2437,2437,Say DarkKhaki,Home Goods,Kitchenware,"483,17",20231001,0,1,NULL,2025-08-27 16:36:00,NULL
2438,2438,Wonder FireBrick,Health & Beauty,Supplements,"102,14",20240913,0,1,NULL,2025-08-27 16:36:00,NULL
2439,2439,Throw Snow,Toys & Games,Puzzles,"244,47",20250322,0,1,NULL,2025-08-27 16:36:00,NULL
2440,2440,Light DarkSeaGreen,Home Goods,Furniture,"286,74",20240115,0,1,NULL,2025-08-27 16:36:00,NULL
2441,2441,Arm Teal,Clothing,Dresses,"273,36",20240910,0,1,NULL,2025-08-27 16:36:00,NULL
2442,2442,Cost Moccasin,Sports Equipment,Team Sports,"79,81",20250518,0,1,NULL,2025-08-27 16:36:00,NULL
2443,2443,Although Gold,Toys & Games,Action Figures,"138,74",20241105,0,1,NULL,2025-08-27 16:36:00,NULL
2444,2444,List PaleVioletRed,Books,Fiction,"205,18",20231112,0,1,NULL,2025-08-27 16:36:00,NULL
2445,2445,Time MediumSpringGreen,Clothing,Jackets,"275,92",20240316,0,1,NULL,2025-08-27 16:36:00,NULL
2446,2446,Garden Black,Toys & Games,Board Games,"245,83",20231119,0,1,NULL,2025-08-27 16:36:00,NULL
2447,2447,Else RosyBrown,Books,Non-Fiction,"18,46",20250314,0,1,NULL,2025-08-27 16:36:00,NULL
2448,2448,Realize Coral,Books,Non-Fiction,"192,52",20240203,0,1,NULL,2025-08-27 16:36:00,NULL
2449,2449,Attention MediumSlateBlue,Home Goods,Furniture,"452,19",20241001,0,1,NULL,2025-08-27 16:36:00,NULL
2450,2450,Message Coral,Health & Beauty,Haircare,"413,80",20240515,0,1,NULL,2025-08-27 16:36:00,NULL
2451,2451,Rest Blue,Sports Equipment,Outdoor,"142,42",20250409,0,1,NULL,2025-08-27 16:36:00,NULL
2452,2452,Hold DarkViolet,Books,Academic,"194,63",20240326,0,1,NULL,2025-08-27 16:36:00,NULL
2453,2453,Movement Tomato,Books,Children's,"470,74",20240117,0,1,NULL,2025-08-27 16:36:00,NULL
2454,2454,Low PaleGoldenRod,Electronics,Headphones,"28,44",20240928,0,1,NULL,2025-08-27 16:36:00,NULL
2455,2455,Figure Violet,Health & Beauty,Makeup,"461,97",20240321,0,1,NULL,2025-08-27 16:36:00,NULL
2456,2456,Maybe PaleGreen,Electronics,Cameras,"471,38",20240811,0,1,NULL,2025-08-27 16:36:00,NULL
2457,2457,Know MintCream,Home Goods,Appliances,"252,69",20250207,0,1,NULL,2025-08-27 16:36:00,NULL
2458,2458,Speech MintCream,Home Goods,Appliances,"66,49",20231119,0,1,NULL,2025-08-27 16:36:00,NULL
2459,2459,Over Wheat,Toys & Games,Action Figures,"387,75",20231029,0,1,NULL,2025-08-27 16:36:00,NULL
2460,2460,Else LightCyan,Health & Beauty,Skincare,"222,61",20230922,0,1,NULL,2025-08-27 16:36:00,NULL
2461,2461,Compare MediumVioletRed,Home Goods,Decor,"459,37",20241107,1,1,NULL,2025-08-27 16:36:00,NULL
2462,2462,Generation Violet,Books,Children's,"275,18",20231221,0,1,NULL,2025-08-27 16:36:00,NULL
2463,2463,Share Moccasin,Clothing,T-Shirts,"111,47",20250220,0,1,NULL,2025-08-27 16:36:00,NULL
2464,2464,Radio LemonChiffon,Health & Beauty,Skincare,"121,32",20250426,1,1,NULL,2025-08-27 16:36:00,NULL
2465,2465,Involve PowderBlue,Home Goods,Appliances,"235,99",20250417,0,1,NULL,2025-08-27 16:36:00,NULL
2466,2466,Style DodgerBlue,Sports Equipment,Outdoor,"175,47",20241121,0,1,NULL,2025-08-27 16:36:00,NULL
2467,2467,Spend Lavender,Toys & Games,Dolls,"371,80",20240401,1,1,NULL,2025-08-27 16:36:00,NULL
2468,2468,Explain Yellow,Electronics,Tablets,"377,30",20250420,1,1,NULL,2025-08-27 16:36:00,NULL
2469,2469,Reveal MediumSpringGreen,Clothing,T-Shirts,"454,62",20240217,0,1,NULL,2025-08-27 16:36:00,NULL
2470,2470,However Aquamarine,Sports Equipment,Team Sports,"233,39",20240419,1,1,NULL,2025-08-27 16:36:00,NULL
2471,2471,Pick SeaGreen,Clothing,Dresses,"454,34",20230930,0,1,NULL,2025-08-27 16:36:00,NULL
2472,2472,Station GreenYellow,Sports Equipment,Water Sports,"177,52",20240408,1,1,NULL,2025-08-27 16:36:00,NULL
2473,2473,Player SeaShell,Books,Children's,"328,27",20241001,0,1,NULL,2025-08-27 16:36:00,NULL
2474,2474,Anything Fuchsia,Health & Beauty,Skincare,"96,76",20240430,0,1,NULL,2025-08-27 16:36:00,NULL
2475,2475,Quickly Peru,Clothing,Shoes,"249,63",20240110,0,1,NULL,2025-08-27 16:36:00,NULL
2476,2476,Less Red,Sports Equipment,Outdoor,"331,86",20231126,0,1,NULL,2025-08-27 16:36:00,NULL
2477,2477,Best Gold,Clothing,Jackets,"177,15",20250417,0,1,NULL,2025-08-27 16:36:00,NULL
2478,2478,Through DarkTurquoise,Electronics,Cameras,"88,69",20240516,1,1,NULL,2025-08-27 16:36:00,NULL
2479,2479,Believe PaleGoldenRod,Sports Equipment,Team Sports,"287,17",20240814,0,1,NULL,2025-08-27 16:36:00,NULL
2480,2480,Prevent Linen,Toys & Games,Board Games,"214,30",20240822,0,1,NULL,2025-08-27 16:36:00,NULL
2481,2481,Idea SlateGray,Home Goods,Decor,"13,18",20240409,0,1,NULL,2025-08-27 16:36:00,NULL
2482,2482,Rich Orchid,Home Goods,Furniture,"242,67",20241118,0,1,NULL,2025-08-27 16:36:00,NULL
2483,2483,Reflect PaleVioletRed,Toys & Games,Board Games,"479,42",20250409,0,1,NULL,2025-08-27 16:36:00,NULL
2484,2484,Generation MediumSpringGreen,Books,Academic,"240,40",20240924,0,1,NULL,2025-08-27 16:36:00,NULL
2485,2485,First DodgerBlue,Health & Beauty,Haircare,"107,37",20250226,0,1,NULL,2025-08-27 16:36:00,NULL
2486,2486,Nor LemonChiffon,Books,Children's,"320,23",20231030,0,1,NULL,2025-08-27 16:36:00,NULL
2487,2487,Growth FireBrick,Sports Equipment,Team Sports,"146,76",20250313,0,1,NULL,2025-08-27 16:36:00,NULL
2488,2488,Mean Bisque,Clothing,Jeans,"204,74",20240311,0,1,NULL,2025-08-27 16:36:00,NULL
2489,2489,Language White,Sports Equipment,Fitness,"331,82",20241109,0,1,NULL,2025-08-27 16:36:00,NULL
2490,2490,Partner FireBrick,Home Goods,Furniture,"384,98",20240921,0,1,NULL,2025-08-27 16:36:00,NULL
2491,2491,Movement Black,Home Goods,Bedding,"35,14",20250223,1,1,NULL,2025-08-27 16:36:00,NULL
2492,2492,Real PapayaWhip,Books,Fiction,"416,50",20241211,0,1,NULL,2025-08-27 16:36:00,NULL
2493,2493,Option MidnightBlue,Health & Beauty,Supplements,"194,40",20231113,0,1,NULL,2025-08-27 16:36:00,NULL
2494,2494,Every LavenderBlush,Books,Academic,"201,46",20241115,0,1,NULL,2025-08-27 16:36:00,NULL
2495,2495,Where Azure,Electronics,Tablets,"318,65",20240614,0,1,NULL,2025-08-27 16:36:00,NULL
2496,2496,Store PaleGoldenRod,Electronics,Smartphones,"307,94",20240317,0,1,NULL,2025-08-27 16:36:00,NULL
2497,2497,Cold LightYellow,Health & Beauty,Supplements,"26,69",20240601,0,1,NULL,2025-08-27 16:36:00,NULL
2498,2498,Indicate LightCyan,Sports Equipment,Team Sports,"494,07",20231029,0,1,NULL,2025-08-27 16:36:00,NULL
2499,2499,Participant MediumSpringGreen,Books,Academic,"70,78",20250227,0,1,NULL,2025-08-27 16:36:00,NULL
2500,2500,Recognize NavajoWhite,Electronics,Headphones,"182,80",20240421,1,1,NULL,2025-08-27 16:36:00,NULL
2501,2501,Tell Chartreuse,Clothing,T-Shirts,"184,19",20240529,0,1,NULL,2025-08-27 16:36:00,NULL
2502,2502,Forget DeepPink,Home Goods,Bedding,"273,94",20240612,0,1,NULL,2025-08-27 16:36:00,NULL
2503,2503,Still Cornsilk,Electronics,Headphones,"102,02",20250214,0,1,NULL,2025-08-27 16:36:00,NULL
2504,2504,Mouth HotPink,Home Goods,Kitchenware,"385,64",20230926,0,1,NULL,2025-08-27 16:36:00,NULL
2505,2505,Easy Yellow,Electronics,Laptops,"202,14",20240130,0,1,NULL,2025-08-27 16:36:00,NULL
2506,2506,Level LightSeaGreen,Electronics,Laptops,"354,01",20240929,0,1,NULL,2025-08-27 16:36:00,NULL
2507,2507,Seven Olive,Home Goods,Appliances,"65,38",20240729,0,1,NULL,2025-08-27 16:36:00,NULL
2508,2508,Various Azure,Books,Academic,"84,71",20241211,0,1,NULL,2025-08-27 16:36:00,NULL
2509,2509,Ago LightYellow,Electronics,Smartphones,"376,86",20241204,0,1,NULL,2025-08-27 16:36:00,NULL
2510,2510,Which DarkKhaki,Books,Children's,"480,73",20230921,0,1,NULL,2025-08-27 16:36:00,NULL
2511,2511,Ability DarkGray,Home Goods,Decor,"177,49",20240617,0,1,NULL,2025-08-27 16:36:00,NULL
2512,2512,Rule Tomato,Health & Beauty,Skincare,"75,04",20240815,0,1,NULL,2025-08-27 16:36:00,NULL
2513,2513,Her Cyan,Electronics,Laptops,"15,29",20240711,1,1,NULL,2025-08-27 16:36:00,NULL
2514,2514,Detail PapayaWhip,Books,Non-Fiction,"372,34",20240102,0,1,NULL,2025-08-27 16:36:00,NULL
2515,2515,Meeting DarkSlateBlue,Clothing,T-Shirts,"375,56",20250313,0,1,NULL,2025-08-27 16:36:00,NULL
2516,2516,Into Lime,Clothing,Shoes,"452,85",20241116,0,1,NULL,2025-08-27 16:36:00,NULL
2517,2517,Later SkyBlue,Books,Fiction,"392,83",20241006,0,1,NULL,2025-08-27 16:36:00,NULL
2518,2518,Human DarkSeaGreen,Home Goods,Appliances,"177,77",20241016,0,1,NULL,2025-08-27 16:36:00,NULL
2519,2519,Too BurlyWood,Sports Equipment,Team Sports,"12,57",20241021,0,1,NULL,2025-08-27 16:36:00,NULL
2520,2520,Impact MediumOrchid,Books,Academic,"275,33",20231210,0,1,NULL,2025-08-27 16:36:00,NULL
2521,2521,None PaleTurquoise,Electronics,Laptops,"168,94",20250127,0,1,NULL,2025-08-27 16:36:00,NULL
2522,2522,Boy SteelBlue,Electronics,Headphones,"134,02",20230907,0,1,NULL,2025-08-27 16:36:00,NULL
2523,2523,Hot BlanchedAlmond,Books,Children's,"281,96",20240322,0,1,NULL,2025-08-27 16:36:00,NULL
2524,2524,Marriage WhiteSmoke,Electronics,Headphones,"428,40",20240508,0,1,NULL,2025-08-27 16:36:00,NULL
2525,2525,Interview MediumPurple,Home Goods,Appliances,"121,51",20250509,0,1,NULL,2025-08-27 16:36:00,NULL
2526,2526,Even MediumVioletRed,Toys & Games,Puzzles,"468,56",20240126,0,1,NULL,2025-08-27 16:36:00,NULL
2527,2527,Method Cornsilk,Books,Non-Fiction,"171,29",20240520,0,1,NULL,2025-08-27 16:36:00,NULL
2528,2528,Gas LightYellow,Home Goods,Furniture,"363,30",20250207,0,1,NULL,2025-08-27 16:36:00,NULL
2529,2529,Could LightSlateGray,Electronics,Cameras,"30,37",20240920,1,1,NULL,2025-08-27 16:36:00,NULL
2530,2530,Similar MediumVioletRed,Electronics,Cameras,"88,02",20250408,1,1,NULL,2025-08-27 16:36:00,NULL
2531,2531,Already Chocolate,Home Goods,Decor,"328,70",20240516,0,1,NULL,2025-08-27 16:36:00,NULL
2532,2532,Story Wheat,Toys & Games,Board Games,"235,12",20240317,0,1,NULL,2025-08-27 16:36:00,NULL
2533,2533,About Moccasin,Home Goods,Bedding,"107,26",20241212,0,1,NULL,2025-08-27 16:36:00,NULL
2534,2534,There LightCyan,Home Goods,Bedding,"120,30",20241216,0,1,NULL,2025-08-27 16:36:00,NULL
2535,2535,Indeed Peru,Health & Beauty,Skincare,"122,56",20240405,0,1,NULL,2025-08-27 16:36:00,NULL
2536,2536,Effort White,Home Goods,Appliances,"267,87",20241228,0,1,NULL,2025-08-27 16:36:00,NULL
2537,2537,Task DarkMagenta,Home Goods,Bedding,"95,05",20240909,0,1,NULL,2025-08-27 16:36:00,NULL
2538,2538,Edge MediumVioletRed,Electronics,Smartphones,"141,23",20250318,0,1,NULL,2025-08-27 16:36:00,NULL
2539,2539,Recognize MediumSlateBlue,Health & Beauty,Haircare,"363,25",20231216,0,1,NULL,2025-08-27 16:36:00,NULL
2540,2540,Quite AntiqueWhite,Toys & Games,Puzzles,"231,92",20240714,0,1,NULL,2025-08-27 16:36:00,NULL
2541,2541,New Gray,Electronics,Smartphones,"261,28",20241103,0,1,NULL,2025-08-27 16:36:00,NULL
2542,2542,Impact LightGreen,Home Goods,Appliances,"379,63",20240801,1,1,NULL,2025-08-27 16:36:00,NULL
2543,2543,Upon LightSlateGray,Books,Non-Fiction,"73,94",20240430,0,1,NULL,2025-08-27 16:36:00,NULL
2544,2544,Them Orange,Books,Fiction,"56,28",20240730,0,1,NULL,2025-08-27 16:36:00,NULL
2545,2545,Executive MistyRose,Electronics,Cameras,"303,08",20230908,0,1,NULL,2025-08-27 16:36:00,NULL
2546,2546,Player AliceBlue,Books,Children's,"30,64",20231207,0,1,NULL,2025-08-27 16:36:00,NULL
2547,2547,Happen RoyalBlue,Home Goods,Furniture,"419,27",20250318,0,1,NULL,2025-08-27 16:36:00,NULL
2548,2548,Form Crimson,Clothing,Shoes,"299,84",20250306,0,1,NULL,2025-08-27 16:36:00,NULL
2549,2549,White SpringGreen,Toys & Games,Dolls,"109,39",20241012,0,1,NULL,2025-08-27 16:36:00,NULL
2550,2550,Clear Navy,Sports Equipment,Outdoor,"379,74",20231013,1,1,NULL,2025-08-27 16:36:00,NULL
2551,2551,Contain Purple,Books,Children's,"277,74",20240330,0,1,NULL,2025-08-27 16:36:00,NULL
2552,2552,Medical MediumBlue,Health & Beauty,Skincare,"429,72",20250311,0,1,NULL,2025-08-27 16:36:00,NULL
2553,2553,Ball BurlyWood,Sports Equipment,Fitness,"238,88",20240803,0,1,NULL,2025-08-27 16:36:00,NULL
2554,2554,Learn DarkGray,Home Goods,Bedding,"375,30",20240604,0,1,NULL,2025-08-27 16:36:00,NULL
